tid,label,day,hour,poi,lat,lon
143917,11143,Wednesday,2,20486,30.2521635333,-97.7635026667
143929,11143,Friday,1,18659,30.2314945333,-97.8008940167
143929,11143,Saturday,1,24491,30.2643385667,-97.73053245
143929,11143,Saturday,3,1053679,30.2486434167,-97.76943925
143929,11143,Saturday,23,9241,30.2707337816,-97.7537029982
143929,11143,Sunday,0,11381,30.3159570667,-97.73368835
143929,11143,Sunday,1,10676,30.26773095,-97.7454900667
143929,11143,Tuesday,2,9223,30.2668906357,-97.7456858754
143929,11143,Tuesday,3,16238,30.2719267709,-97.7544701099
143929,11143,Tuesday,17,49904,30.2510314833,-97.754092
143929,11143,Thursday,2,17600,30.2369534281,-97.7494597435
143929,11143,Thursday,2,9241,30.2707337816,-97.7537029982
143932,11143,Friday,2,13688,30.3015589667,-97.7392888
143932,11143,Friday,14,15678,30.2795831833,-97.7594679667
143932,11143,Friday,17,72080,30.272759168,-97.7571663604
143932,11143,Friday,23,29972,30.3127282831,-97.7384792405
143932,11143,Saturday,2,54637,30.2704083,-97.7512189
143932,11143,Saturday,20,446797,30.2780252833,-97.7721301833
143932,11143,Saturday,21,354593,30.2881288738,-97.7419081342
143932,11143,Sunday,0,96758,30.2528845,-97.7005691333
143932,11143,Sunday,17,1105909,30.2726851333,-97.76069245
143932,11143,Monday,0,15590,30.2313745667,-97.79745475
143932,11143,Tuesday,1,9241,30.2707337816,-97.7537029982
143932,11143,Thursday,0,73407,30.2794862333,-97.7599647667
143932,11143,Thursday,17,104338,30.2801223833,-97.75933905
143932,11143,Thursday,19,43638,30.255337127,-97.7626669407
143933,11143,Friday,15,19267,30.2696496544,-97.7489876747
143933,11143,Saturday,1,9227,30.2685191842,-97.7361774445
143933,11143,Saturday,16,9241,30.2707337816,-97.7537029982
143933,11143,Sunday,0,366666,30.3049367167,-97.7258357
143933,11143,Sunday,18,15590,30.2313745667,-97.79745475
143933,11143,Sunday,19,18568,30.2695755256,-97.7495133877
143933,11143,Tuesday,17,19267,30.2696496544,-97.7489876747
143933,11143,Thursday,0,73407,30.2794862333,-97.7599647667
143933,11143,Thursday,1,29219,30.3065449416,-97.7452473342
143933,11143,Thursday,19,364476,30.2715260208,-97.7416276932
143934,11143,Friday,17,78290,30.269767797,-97.7482661605
143934,11143,Saturday,1,427696,30.2600789333,-97.7556362333
143934,11143,Saturday,20,19267,30.2696496544,-97.7489876747
143934,11143,Sunday,2,116710,30.2805350333,-97.7584894667
143934,11143,Sunday,3,43638,30.255337127,-97.7626669407
143934,11143,Sunday,16,19704,30.2727265667,-97.756431
143934,11143,Sunday,22,19684,30.301744476,-97.744897306
143934,11143,Sunday,23,9430,30.3073646792,-97.7399325371
143934,11143,Monday,17,18556,30.269946169,-97.7419441938
143934,11143,Tuesday,1,29219,30.3065449416,-97.7452473342
143934,11143,Tuesday,14,20063,30.2620048281,-97.7416920662
143934,11143,Tuesday,19,24457,30.2699924993,-97.7542555332
143934,11143,Thursday,1,14697,30.3047132333,-97.7265429333
143934,11143,Thursday,17,78290,30.269767797,-97.7482661605
143935,11143,Friday,13,15678,30.2795831833,-97.7594679667
143935,11143,Saturday,1,20843,30.2789801689,-97.7423036098
143935,11143,Saturday,20,9430,30.3073646792,-97.7399325371
143935,11143,Sunday,16,131808,30.3046348667,-97.7262926167
143935,11143,Sunday,16,15678,30.2795831833,-97.7594679667
143935,11143,Monday,2,16238,30.2719267709,-97.7544701099
143935,11143,Tuesday,13,15678,30.2795831833,-97.7594679667
143935,11143,Tuesday,17,49904,30.2510314833,-97.754092
143935,11143,Wednesday,17,17831,30.2670273144,-97.7445030212
143935,11143,Thursday,21,9223,30.2668906357,-97.7456858754
143936,11143,Friday,0,15678,30.2795831833,-97.7594679667
143936,11143,Saturday,0,151115,30.2707927167,-97.75620325
143936,11143,Saturday,16,131808,30.3046348667,-97.7262926167
143936,11143,Saturday,17,15678,30.2795831833,-97.7594679667
143936,11143,Saturday,21,213114,30.2778648624,-97.7444373071
143936,11143,Sunday,1,24986,30.3237125167,-97.7274703833
143936,11143,Sunday,2,11348,30.3959022416,-97.7489340305
143936,11143,Sunday,21,9241,30.2707337816,-97.7537029982
143936,11143,Tuesday,1,13688,30.3015589667,-97.7392888
143936,11143,Wednesday,0,131808,30.3046348667,-97.7262926167
143936,11143,Wednesday,23,9241,30.2707337816,-97.7537029982
143936,11143,Thursday,14,15678,30.2795831833,-97.7594679667
143938,11143,Friday,0,46946,30.265405691,-97.7477914095
143938,11143,Friday,17,73407,30.2794862333,-97.7599647667
143938,11143,Saturday,2,1053679,30.2486434167,-97.76943925
143938,11143,Saturday,15,9241,30.2707337816,-97.7537029982
143938,11143,Saturday,19,18800,30.30074395,-97.7404057833
143938,11143,Sunday,0,41967,30.3127090153,-97.7148485184
143938,11143,Sunday,19,9430,30.3073646792,-97.7399325371
143938,11143,Wednesday,18,10740,30.2673979674,-97.7493417263
143938,11143,Wednesday,18,99095,30.2671848421,-97.7500927448
143938,11143,Thursday,17,9410,30.2015573297,-97.6671266556
143938,11143,Thursday,21,23261,40.6438845363,-73.7828063965
143943,11143,Friday,0,24986,30.3237125167,-97.7274703833
143943,11143,Friday,13,15678,30.2795831833,-97.7594679667
143943,11143,Saturday,0,41972,30.2728812667,-97.7582226333
143943,11143,Saturday,1,4256132,30.2558143993,-97.7634179592
143943,11143,Saturday,1,316637,30.2557309927,-97.7633857727
143943,11143,Saturday,16,11013,30.2721083,-97.7529573333
143943,11143,Saturday,23,99095,30.2671848421,-97.7500927448
143943,11143,Sunday,4,498041,30.2550730045,-97.761926651
143943,11143,Sunday,16,4007665,30.277173345,-97.751085412
143943,11143,Wednesday,0,22611,30.2980366333,-97.7474727667
143943,11143,Wednesday,13,22831,41.9780286285,-87.9036712646
143943,11143,Wednesday,18,440425,41.8846203615,-87.6414760397
143943,11143,Thursday,1,183971,41.8934178327,-87.6256444533
143944,11143,Friday,3,1431326,41.88437603,-87.64581695
143944,11143,Friday,22,4993614,30.2689176301,-97.7695226669
143944,11143,Saturday,22,4992438,30.2674906304,-97.7704024315
143944,11143,Saturday,22,9262,30.26766669,-97.7709388733
143944,11143,Sunday,15,131808,30.3046348667,-97.7262926167
143944,11143,Sunday,15,14696,30.3042733667,-97.7264571167
143944,11143,Monday,15,15678,30.2795831833,-97.7594679667
143944,11143,Thursday,1,180179,41.8843425483,-87.6329780823
143944,11143,Thursday,3,1431326,41.88437603,-87.64581695
143944,11143,Thursday,18,878777,41.8853059987,-87.6356005669
144679,11205,Saturday,21,215242,29.5916169833,-95.6237407333
144679,11205,Saturday,21,69621,29.5909430167,-95.6252291833
144679,11205,Tuesday,21,69621,29.5909430167,-95.6252291833
144679,11205,Thursday,10,259919,29.6540457668,-95.2766990662
144679,11205,Thursday,14,23256,39.8495018818,-104.673871994
144679,11205,Thursday,17,17165,45.5889060639,-122.5931739807
144679,11205,Thursday,17,180169,45.5895226398,-122.5932116901
144679,11205,Thursday,18,81465,45.5180153236,-122.6817190647
144679,11205,Thursday,19,64667,45.5181506391,-122.6771271229
144679,11205,Thursday,19,19104,45.5178649727,-122.6768374443
144680,11205,Friday,0,481757,45.527215,-122.68499135
144680,11205,Friday,16,81465,45.5180153236,-122.6817190647
144680,11205,Saturday,3,594187,45.5282211,-122.6812669833
144680,11205,Saturday,17,81465,45.5180153236,-122.6817190647
144680,11205,Saturday,18,316279,45.5204171772,-122.6819664602
144680,11205,Saturday,20,64561,45.5256451034,-122.6729536057
144680,11205,Saturday,23,17380,45.5238730571,-122.6758477092
144680,11205,Saturday,23,34777,45.5238917667,-122.6756209
144680,11205,Saturday,23,57266,45.5243388167,-122.6753691
144680,11205,Sunday,2,778721,45.5208605753,-122.6786823911
144680,11205,Sunday,17,81465,45.5180153236,-122.6817190647
144680,11205,Monday,4,81465,45.5180153236,-122.6817190647
144680,11205,Monday,14,17165,45.5889060639,-122.5931739807
144680,11205,Monday,17,23524,33.4357390069,-112.0011520386
144680,11205,Monday,18,149425,33.4349291933,-111.9946577068
144680,11205,Monday,21,259919,29.6540457668,-95.2766990662
144680,11205,Tuesday,0,275159,29.7375214333,-95.4810574333
144680,11205,Tuesday,16,215242,29.5916169833,-95.6237407333
144680,11205,Tuesday,21,215242,29.5916169833,-95.6237407333
144680,11205,Tuesday,21,69621,29.5909430167,-95.6252291833
144680,11205,Wednesday,16,215242,29.5916169833,-95.6237407333
144680,11205,Wednesday,16,69621,29.5909430167,-95.6252291833
144681,11205,Friday,22,147537,29.5916403,-95.6236179333
144681,11205,Saturday,17,215242,29.5916169833,-95.6237407333
144681,11205,Saturday,20,69621,29.5909430167,-95.6252291833
144681,11205,Saturday,22,126371,29.5938569,-95.6228061
144681,11205,Sunday,22,703879,29.73726055,-95.4779454167
144681,11205,Monday,20,64955,29.7371877954,-95.5209195614
144681,11205,Tuesday,14,215242,29.5916169833,-95.6237407333
144681,11205,Tuesday,14,69621,29.5909430167,-95.6252291833
144681,11205,Tuesday,19,1399069,29.591869263,-95.624520807
144681,11205,Wednesday,14,53660,29.5854833667,-95.6310796167
144681,11205,Wednesday,19,215242,29.5916169833,-95.6237407333
144681,11205,Wednesday,19,69621,29.5909430167,-95.6252291833
144681,11205,Thursday,19,215242,29.5916169833,-95.6237407333
144681,11205,Thursday,19,1399069,29.591869263,-95.624520807
144682,11205,Saturday,14,215242,29.5916169833,-95.6237407333
144682,11205,Saturday,14,69621,29.5909430167,-95.6252291833
144682,11205,Sunday,15,215242,29.5916169833,-95.6237407333
144682,11205,Sunday,15,69621,29.5909430167,-95.6252291833
144682,11205,Sunday,20,147537,29.5916403,-95.6236179333
144682,11205,Monday,14,241500,29.7328185183,-95.4630160332
144682,11205,Monday,17,215242,29.5916169833,-95.6237407333
144682,11205,Monday,22,69621,29.5909430167,-95.6252291833
144682,11205,Thursday,19,215242,29.5916169833,-95.6237407333
144682,11205,Thursday,19,69621,29.5909430167,-95.6252291833
144682,11205,Thursday,20,1399069,29.591869263,-95.624520807
144684,11205,Friday,14,241500,29.7328185183,-95.4630160332
144684,11205,Saturday,0,44771,29.7428705,-95.4036515333
144684,11205,Saturday,17,128418,29.74227386,-95.46052962
144684,11205,Sunday,1,27574,29.7335188833,-95.4112725667
144684,11205,Sunday,1,70343,29.7438700667,-95.3811818667
144684,11205,Sunday,21,184183,29.74758655,-95.3593064
144684,11205,Monday,14,215242,29.5916169833,-95.6237407333
144684,11205,Monday,14,69621,29.5909430167,-95.6252291833
144684,11205,Tuesday,14,703879,29.73726055,-95.4779454167
144684,11205,Wednesday,1,215242,29.5916169833,-95.6237407333
144684,11205,Wednesday,1,69621,29.5909430167,-95.6252291833
144684,11205,Wednesday,13,241500,29.7328185183,-95.4630160332
144684,11205,Wednesday,22,215242,29.5916169833,-95.6237407333
144684,11205,Wednesday,22,69621,29.5909430167,-95.6252291833
144684,11205,Thursday,13,703879,29.73726055,-95.4779454167
144684,11205,Thursday,20,215242,29.5916169833,-95.6237407333
144684,11205,Thursday,20,69621,29.5909430167,-95.6252291833
144688,11205,Friday,14,241500,29.7328185183,-95.4630160332
144688,11205,Friday,20,215242,29.5916169833,-95.6237407333
144688,11205,Friday,20,69621,29.5909430167,-95.6252291833
144688,11205,Saturday,18,26053,29.756978,-95.4565750333
144688,11205,Sunday,0,107441,29.7375760062,-95.4671384685
144688,11205,Sunday,14,703879,29.73726055,-95.4779454167
144688,11205,Sunday,15,362156,29.736442568,-95.5324935934
144688,11205,Monday,14,703879,29.73726055,-95.4779454167
144688,11205,Monday,19,69621,29.5909430167,-95.6252291833
144688,11205,Tuesday,14,703879,29.73726055,-95.4779454167
144688,11205,Tuesday,16,69621,29.5909430167,-95.6252291833
144688,11205,Thursday,14,703879,29.73726055,-95.4779454167
144688,11205,Thursday,18,69621,29.5909430167,-95.6252291833
144690,11205,Friday,4,1319552,29.780184724,-95.56086023
144690,11205,Friday,14,703879,29.73726055,-95.4779454167
144690,11205,Friday,22,215242,29.5916169833,-95.6237407333
144690,11205,Friday,22,69621,29.5909430167,-95.6252291833
144690,11205,Saturday,16,215242,29.5916169833,-95.6237407333
144690,11205,Saturday,19,69621,29.5909430167,-95.6252291833
144690,11205,Sunday,12,703879,29.73726055,-95.4779454167
144690,11205,Sunday,18,215242,29.5916169833,-95.6237407333
144690,11205,Sunday,18,69621,29.5909430167,-95.6252291833
144690,11205,Tuesday,14,703879,29.73726055,-95.4779454167
144690,11205,Wednesday,13,703879,29.73726055,-95.4779454167
144690,11205,Wednesday,18,69621,29.5909430167,-95.6252291833
144690,11205,Thursday,14,215242,29.5916169833,-95.6237407333
144690,11205,Thursday,14,69621,29.5909430167,-95.6252291833
144692,11205,Friday,2,64955,29.7371877954,-95.5209195614
144692,11205,Friday,14,703879,29.73726055,-95.4779454167
144692,11205,Saturday,2,64955,29.7371877954,-95.5209195614
144692,11205,Sunday,12,703879,29.73726055,-95.4779454167
144692,11205,Sunday,15,215242,29.5916169833,-95.6237407333
144692,11205,Sunday,15,69621,29.5909430167,-95.6252291833
144692,11205,Monday,13,703879,29.73726055,-95.4779454167
144692,11205,Tuesday,18,215242,29.5916169833,-95.6237407333
144692,11205,Tuesday,18,69621,29.5909430167,-95.6252291833
144692,11205,Tuesday,22,1399069,29.591869263,-95.624520807
144692,11205,Wednesday,13,703879,29.73726055,-95.4779454167
144692,11205,Wednesday,17,215242,29.5916169833,-95.6237407333
144692,11205,Wednesday,22,1399069,29.591869263,-95.624520807
144692,11205,Thursday,14,703879,29.73726055,-95.4779454167
144692,11205,Thursday,18,16630,29.7382032291,-95.4159808159
144815,11212,Saturday,23,58411,30.2658322004,-97.7481242022
144815,11212,Sunday,0,702472,30.2687137743,-97.7360165119
144815,11212,Sunday,21,10759,30.2803328809,-97.7390742302
144815,11212,Monday,3,9221,30.2675137962,-97.741265595
144815,11212,Monday,5,671665,30.267532,-97.741346
144815,11212,Monday,5,50782,30.2666937255,-97.7435481548
144815,11212,Monday,5,25634,30.266832721,-97.7437198162
144815,11212,Monday,6,712991,30.2671109,-97.7433547
144815,11212,Monday,6,1137362,30.2662815833,-97.7420812167
144815,11212,Monday,18,9945,30.2654149575,-97.7401685715
144815,11212,Monday,18,28283,30.2682597302,-97.7429580688
144815,11212,Monday,23,717457,30.2668549613,-97.7492241476
144815,11212,Monday,23,32337,30.2672126411,-97.749325633
144815,11212,Tuesday,1,718353,30.2671693768,-97.7396982118
144815,11212,Tuesday,5,140363,30.272031012,-97.7541106939
144815,11212,Tuesday,15,682404,30.3394938833,-97.6979551667
144815,11212,Tuesday,19,140363,30.272031012,-97.7541106939
144815,11212,Wednesday,5,13299,30.2444426402,-97.7519488335
144815,11212,Wednesday,19,68771,30.2641408061,-97.741445303
144815,11212,Wednesday,23,671253,30.268505,-97.741427
144815,11212,Thursday,3,650049,30.2768725667,-97.7417347167
144815,11212,Thursday,3,651371,30.2673238369,-97.7398252487
144815,11212,Thursday,3,667719,30.2490698167,-97.7500471473
144815,11212,Thursday,3,651545,30.2555456443,-97.7625006437
144815,11212,Thursday,3,651550,30.2428426569,-97.7832649648
144815,11212,Thursday,4,651621,30.2137858595,-97.746270597
144815,11212,Thursday,4,140363,30.272031012,-97.7541106939
144815,11212,Thursday,5,650256,30.3511365788,-97.7334630489
144815,11212,Thursday,18,354593,30.2881288738,-97.7419081342
144815,11212,Thursday,23,140363,30.272031012,-97.7541106939
144818,11212,Friday,15,171197,29.5179216349,-98.4958595037
144818,11212,Friday,15,459247,29.5188167667,-98.4954075667
144818,11212,Saturday,0,314427,29.4932709322,-98.4805119038
144818,11212,Saturday,0,101150,29.4949705293,-98.4813165665
144818,11212,Saturday,20,171197,29.5179216349,-98.4958595037
144818,11212,Saturday,20,459247,29.5188167667,-98.4954075667
144818,11212,Saturday,20,59849,29.5184071188,-98.4950065613
144818,11212,Saturday,21,53117,29.4959603914,-98.4796643257
144818,11212,Monday,13,171197,29.5179216349,-98.4958595037
144818,11212,Tuesday,18,431980,29.4955690941,-98.4796460627
144818,11212,Wednesday,13,459247,29.5188167667,-98.4954075667
144818,11212,Wednesday,13,171197,29.5179216349,-98.4958595037
144818,11212,Thursday,13,171197,29.5179216349,-98.4958595037
144821,11212,Friday,12,171197,29.5179216349,-98.4958595037
144821,11212,Friday,22,856676,29.5212917833,-98.4925640167
144821,11212,Friday,23,59849,29.5184071188,-98.4950065613
144821,11212,Saturday,16,341614,29.48833596,-98.45833599
144821,11212,Monday,1,763632,37.28606485,-121.9382264833
144821,11212,Monday,3,50671,37.2906989927,-121.9336724281
144821,11212,Monday,14,763632,37.28606485,-121.9382264833
144821,11212,Monday,14,92047,37.2947552,-121.9310640833
144821,11212,Monday,14,345217,37.2947177333,-121.9308974167
144821,11212,Monday,18,8947,37.3318803266,-122.0296311378
144821,11212,Monday,19,10299,37.3324012667,-122.0294594667
144821,11212,Monday,23,325504,37.3213524761,-122.0512443781
144821,11212,Tuesday,3,258703,37.2721826667,-121.9334959333
144821,11212,Tuesday,17,325504,37.3213524761,-122.0512443781
144821,11212,Tuesday,20,62560,37.3232610833,-122.0478731
144821,11212,Wednesday,2,42009,37.2868646799,-121.9461402797
144821,11212,Wednesday,14,763632,37.28606485,-121.9382264833
144821,11212,Wednesday,19,8947,37.3318803266,-122.0296311378
144821,11212,Wednesday,19,10299,37.3324012667,-122.0294594667
144821,11212,Thursday,3,120336,37.28889975,-121.93372115
144821,11212,Thursday,13,763632,37.28606485,-121.9382264833
144821,11212,Thursday,23,219285,37.3226557667,-122.05359335
144822,11212,Friday,2,244407,37.2804558072,-121.9996762206
144822,11212,Friday,5,151236,37.2887677975,-121.9337797165
144822,11212,Friday,5,36923,37.2881090158,-121.9347268559
144822,11212,Friday,19,8947,37.3318803266,-122.0296311378
144822,11212,Friday,23,325504,37.3213524761,-122.0512443781
144822,11212,Saturday,2,26257,37.3212981167,-121.947861
144822,11212,Saturday,14,33472,37.3664565757,-121.9263339043
144822,11212,Saturday,14,25399,37.3695091644,-121.9295632839
144822,11212,Saturday,19,23256,39.8495018818,-104.673871994
144822,11212,Sunday,0,53117,29.4959603914,-98.4796643257
144822,11212,Sunday,0,101150,29.4949705293,-98.4813165665
144822,11212,Monday,14,59849,29.5184071188,-98.4950065613
144822,11212,Tuesday,2,856676,29.5212917833,-98.4925640167
144822,11212,Tuesday,13,59849,29.5184071188,-98.4950065613
144822,11212,Tuesday,13,459247,29.5188167667,-98.4954075667
144822,11212,Tuesday,23,314427,29.4932709322,-98.4805119038
144822,11212,Wednesday,17,59849,29.5184071188,-98.4950065613
144822,11212,Wednesday,17,171197,29.5179216349,-98.4958595037
144822,11212,Wednesday,23,341614,29.48833596,-98.45833599
144822,11212,Thursday,14,459247,29.5188167667,-98.4954075667
144822,11212,Thursday,16,171197,29.5179216349,-98.4958595037
144822,11212,Thursday,16,59849,29.5184071188,-98.4950065613
144826,11212,Saturday,2,26257,37.3212981167,-121.947861
144826,11212,Saturday,14,25399,37.3695091644,-121.9295632839
144826,11212,Saturday,19,23523,29.9877985723,-95.3393554688
144826,11212,Saturday,19,274118,29.9849550001,-95.335278511
144826,11212,Saturday,22,21100,29.5328398635,-98.4720039368
144826,11212,Sunday,21,166896,29.5173988035,-98.5050272942
144826,11212,Tuesday,13,59849,29.5184071188,-98.4950065613
144826,11212,Tuesday,19,459247,29.5188167667,-98.4954075667
144826,11212,Thursday,13,59849,29.5184071188,-98.4950065613
144826,11212,Thursday,13,459247,29.5188167667,-98.4954075667
144826,11212,Thursday,13,171197,29.5179216349,-98.4958595037
144827,11212,Saturday,19,101150,29.4949705293,-98.4813165665
144827,11212,Saturday,19,314427,29.4932709322,-98.4805119038
144827,11212,Saturday,21,1123711,29.59890025,-98.6096521
144827,11212,Sunday,21,101150,29.4949705293,-98.4813165665
144827,11212,Sunday,21,314427,29.4932709322,-98.4805119038
144827,11212,Tuesday,2,157668,29.4963304,-98.54975555
144827,11212,Tuesday,13,59849,29.5184071188,-98.4950065613
144827,11212,Tuesday,13,459247,29.5188167667,-98.4954075667
144827,11212,Tuesday,13,171197,29.5179216349,-98.4958595037
144827,11212,Thursday,16,59849,29.5184071188,-98.4950065613
144827,11212,Thursday,16,171197,29.5179216349,-98.4958595037
144827,11212,Thursday,22,856676,29.5212917833,-98.4925640167
144828,11212,Friday,2,304532,29.5193874156,-98.506475687
144828,11212,Saturday,2,166896,29.5173988035,-98.5050272942
144828,11212,Monday,0,101150,29.4949705293,-98.4813165665
144828,11212,Monday,0,101201,29.4970062729,-98.4800505638
144828,11212,Monday,17,59849,29.5184071188,-98.4950065613
144828,11212,Monday,17,171197,29.5179216349,-98.4958595037
144828,11212,Wednesday,14,59849,29.5184071188,-98.4950065613
144828,11212,Wednesday,16,171197,29.5179216349,-98.4958595037
144828,11212,Thursday,13,171197,29.5179216349,-98.4958595037
144828,11212,Thursday,13,459247,29.5188167667,-98.4954075667
145724,11275,Sunday,4,220308,29.7538938292,-95.3647398254
145724,11275,Sunday,4,46844,29.7540761959,-95.362765789
145724,11275,Sunday,4,706370,29.7533484427,-95.3633238504
145724,11275,Sunday,16,49879,29.7299397221,-95.4350888729
145724,11275,Sunday,22,50634,29.7310611833,-95.4848882667
145724,11275,Monday,13,184065,29.7663429868,-95.4003929698
145724,11275,Monday,17,262375,29.7536699,-95.3644016667
145724,11275,Tuesday,2,184065,29.7663429868,-95.4003929698
145724,11275,Tuesday,20,184065,29.7663429868,-95.4003929698
145724,11275,Wednesday,0,438739,29.7697607667,-95.4001365667
145724,11275,Wednesday,19,184065,29.7663429868,-95.4003929698
145724,11275,Thursday,0,184065,29.7663429868,-95.4003929698
145724,11275,Thursday,17,438739,29.7697607667,-95.4001365667
145726,11275,Friday,16,63318,29.7763041833,-95.4273335667
145726,11275,Friday,20,184065,29.7663429868,-95.4003929698
145726,11275,Saturday,2,184065,29.7663429868,-95.4003929698
145726,11275,Saturday,15,184065,29.7663429868,-95.4003929698
145726,11275,Saturday,23,564577,29.74713325,-95.4103649833
145726,11275,Saturday,23,49879,29.7299397221,-95.4350888729
145726,11275,Sunday,5,184065,29.7663429868,-95.4003929698
145726,11275,Sunday,15,184065,29.7663429868,-95.4003929698
145726,11275,Sunday,18,65291,29.724247102,-95.3903388977
145726,11275,Monday,1,184065,29.7663429868,-95.4003929698
145726,11275,Monday,15,184065,29.7663429868,-95.4003929698
145726,11275,Monday,16,28081,29.76954065,-95.3964421
145726,11275,Tuesday,1,184065,29.7663429868,-95.4003929698
145726,11275,Tuesday,18,184065,29.7663429868,-95.4003929698
145726,11275,Tuesday,21,184065,29.7663429868,-95.4003929698
145726,11275,Wednesday,5,184065,29.7663429868,-95.4003929698
145726,11275,Wednesday,18,184065,29.7663429868,-95.4003929698
145726,11275,Wednesday,22,184065,29.7663429868,-95.4003929698
145726,11275,Thursday,1,184065,29.7663429868,-95.4003929698
145726,11275,Thursday,16,184065,29.7663429868,-95.4003929698
145726,11275,Thursday,20,184065,29.7663429868,-95.4003929698
145727,11275,Friday,1,438739,29.7697607667,-95.4001365667
145727,11275,Friday,1,184065,29.7663429868,-95.4003929698
145727,11275,Friday,12,75139,29.7063382547,-95.4056177501
145727,11275,Friday,18,184065,29.7663429868,-95.4003929698
145727,11275,Saturday,1,184065,29.7663429868,-95.4003929698
145727,11275,Saturday,20,324245,29.5547778333,-95.39356235
145727,11275,Saturday,23,184065,29.7663429868,-95.4003929698
145727,11275,Sunday,1,521887,29.7528975833,-95.4099864333
145727,11275,Sunday,1,521901,29.7533128167,-95.4095683167
145727,11275,Sunday,1,92120,29.7530864167,-95.4104954833
145727,11275,Sunday,14,184065,29.7663429868,-95.4003929698
145727,11275,Sunday,16,49879,29.7299397221,-95.4350888729
145727,11275,Sunday,21,184065,29.7663429868,-95.4003929698
145727,11275,Monday,1,184065,29.7663429868,-95.4003929698
145727,11275,Monday,12,75139,29.7063382547,-95.4056177501
145727,11275,Monday,14,184065,29.7663429868,-95.4003929698
145727,11275,Monday,18,438739,29.7697607667,-95.4001365667
145727,11275,Monday,18,184065,29.7663429868,-95.4003929698
145727,11275,Tuesday,20,184065,29.7663429868,-95.4003929698
145727,11275,Wednesday,13,75139,29.7063382547,-95.4056177501
145727,11275,Wednesday,13,184065,29.7663429868,-95.4003929698
145727,11275,Wednesday,16,110939,29.717507185,-95.4183661928
145727,11275,Wednesday,18,184065,29.7663429868,-95.4003929698
145727,11275,Thursday,1,50751,29.7669717333,-95.3822442667
145727,11275,Thursday,3,184065,29.7663429868,-95.4003929698
145727,11275,Thursday,14,184065,29.7663429868,-95.4003929698
145728,11275,Friday,1,184065,29.7663429868,-95.4003929698
145728,11275,Friday,14,184065,29.7663429868,-95.4003929698
145728,11275,Friday,17,75139,29.7063382547,-95.4056177501
145728,11275,Friday,18,184065,29.7663429868,-95.4003929698
145728,11275,Saturday,0,36783,29.7849301454,-95.4642968413
145728,11275,Saturday,15,184065,29.7663429868,-95.4003929698
145728,11275,Saturday,19,184065,29.7663429868,-95.4003929698
145728,11275,Sunday,16,184065,29.7663429868,-95.4003929698
145728,11275,Sunday,19,438739,29.7697607667,-95.4001365667
145728,11275,Monday,18,184065,29.7663429868,-95.4003929698
145728,11275,Tuesday,3,184065,29.7663429868,-95.4003929698
145728,11275,Tuesday,17,184065,29.7663429868,-95.4003929698
145728,11275,Wednesday,2,184065,29.7663429868,-95.4003929698
145728,11275,Wednesday,14,184065,29.7663429868,-95.4003929698
145728,11275,Wednesday,21,184065,29.7663429868,-95.4003929698
145728,11275,Thursday,6,184065,29.7663429868,-95.4003929698
145728,11275,Thursday,14,184065,29.7663429868,-95.4003929698
145728,11275,Thursday,22,28081,29.76954065,-95.3964421
145728,11275,Thursday,23,184065,29.7663429868,-95.4003929698
145729,11275,Friday,18,75139,29.7063382547,-95.4056177501
145729,11275,Friday,23,28512,29.73407685,-95.40406385
145729,11275,Saturday,1,184065,29.7663429868,-95.4003929698
145729,11275,Saturday,5,184065,29.7663429868,-95.4003929698
145729,11275,Saturday,12,184065,29.7663429868,-95.4003929698
145729,11275,Saturday,14,75139,29.7063382547,-95.4056177501
145729,11275,Saturday,20,206627,29.7766035667,-95.38315265
145729,11275,Saturday,21,184065,29.7663429868,-95.4003929698
145729,11275,Sunday,1,184065,29.7663429868,-95.4003929698
145729,11275,Sunday,13,184065,29.7663429868,-95.4003929698
145729,11275,Sunday,19,215644,29.7462261167,-95.39075655
145729,11275,Sunday,21,184065,29.7663429868,-95.4003929698
145729,11275,Monday,4,184065,29.7663429868,-95.4003929698
145729,11275,Monday,8,184065,29.7663429868,-95.4003929698
145729,11275,Monday,16,184065,29.7663429868,-95.4003929698
145729,11275,Monday,20,184065,29.7663429868,-95.4003929698
145729,11275,Tuesday,2,184065,29.7663429868,-95.4003929698
145729,11275,Tuesday,12,101946,29.7738825,-95.4327241
145729,11275,Tuesday,13,184065,29.7663429868,-95.4003929698
145729,11275,Tuesday,17,184065,29.7663429868,-95.4003929698
145729,11275,Tuesday,23,184065,29.7663429868,-95.4003929698
145729,11275,Wednesday,18,184065,29.7663429868,-95.4003929698
145729,11275,Thursday,1,184065,29.7663429868,-95.4003929698
145729,11275,Thursday,5,184065,29.7663429868,-95.4003929698
145729,11275,Thursday,23,184065,29.7663429868,-95.4003929698
145730,11275,Friday,1,101946,29.7738825,-95.4327241
145730,11275,Friday,20,20860,32.80385744,-96.83182036
145730,11275,Friday,20,21108,32.80317991,-96.82442098
145730,11275,Saturday,21,47921,32.8052802167,-96.8150405667
145730,11275,Sunday,16,20212,32.7972364333,-96.8006229333
145730,11275,Sunday,21,184065,29.7663429868,-95.4003929698
145730,11275,Monday,14,75139,29.7063382547,-95.4056177501
145730,11275,Monday,19,184065,29.7663429868,-95.4003929698
145730,11275,Tuesday,1,184065,29.7663429868,-95.4003929698
