tid,label,day,hour,poi,price,rating,weather
10927,386,Friday,9,Food,1,7.3,Clouds
10927,386,Friday,10,Residence,-999,-999.0,Clouds
10927,386,Friday,18,Shop & Service,-999,5.6,Clear
10927,386,Saturday,7,Shop & Service,-999,4.5,Clear
10927,386,Saturday,7,Food,1,6.0,Clear
10927,386,Saturday,8,Shop & Service,-999,7.4,Clear
10927,386,Saturday,15,Arts & Entertainment,-999,7.1,Clear
10929,386,Monday,8,Professional & Other Places,-999,-999.0,Clouds
10929,386,Monday,12,Shop & Service,-999,6.4,Clouds
10929,386,Monday,14,College & University,-999,-999.0,Clouds
10929,386,Monday,15,Food,1,8.0,Clouds
10929,386,Tuesday,8,Professional & Other Places,-999,-999.0,Clouds
10929,386,Tuesday,14,College & University,-999,-999.0,Clouds
10929,386,Tuesday,15,Food,1,-999.0,Clouds
10929,386,Wednesday,8,Professional & Other Places,-999,-999.0,Rain
10929,386,Wednesday,12,Shop & Service,-999,6.4,Clouds
10929,386,Wednesday,12,College & University,-999,-999.0,Clouds
10929,386,Wednesday,18,Food,2,6.6,Fog
10929,386,Wednesday,19,Residence,-999,-999.0,Clouds
10929,386,Thursday,12,College & University,-999,-999.0,Clouds
10929,386,Thursday,18,Shop & Service,-999,7.4,Clouds
10929,386,Friday,8,Professional & Other Places,-999,-999.0,Clear
10929,386,Friday,12,Professional & Other Places,-999,-999.0,Clear
10929,386,Saturday,16,Outdoors & Recreation,-999,6.5,Clear
10929,386,Saturday,18,Food,1,7.7,Clear
10929,386,Saturday,19,Residence,-999,-999.0,Clear
10929,386,Sunday,10,Professional & Other Places,-999,-999.0,Clear
10929,386,Sunday,12,Food,1,6.5,Clear
10929,386,Sunday,21,Outdoors & Recreation,-999,-999.0,Clear
10930,386,Monday,8,Professional & Other Places,-999,-999.0,Clouds
10930,386,Monday,11,Shop & Service,-999,7.4,Clouds
10930,386,Monday,11,Residence,-999,-999.0,Clouds
10930,386,Monday,12,College & University,-999,-999.0,Clouds
10930,386,Monday,15,Food,1,-999.0,Clouds
10930,386,Monday,18,Residence,-999,-999.0,Clouds
10930,386,Monday,20,Shop & Service,-999,7.2,Rain
10930,386,Monday,23,Residence,-999,-999.0,Clouds
10930,386,Tuesday,8,Professional & Other Places,-999,-999.0,Clouds
10930,386,Tuesday,12,College & University,-999,-999.0,Rain
10930,386,Wednesday,8,Professional & Other Places,-999,-999.0,Clouds
10930,386,Wednesday,12,College & University,-999,-999.0,Fog
10930,386,Wednesday,17,Residence,-999,-999.0,Clear
10930,386,Thursday,8,Professional & Other Places,-999,-999.0,Clear
10930,386,Thursday,13,College & University,-999,-999.0,Clear
10930,386,Thursday,19,Residence,-999,-999.0,Clear
10930,386,Thursday,19,Professional & Other Places,-999,-999.0,Clear
10931,386,Monday,6,Shop & Service,-999,5.4,Clouds
10931,386,Monday,8,Professional & Other Places,-999,-999.0,Rain
10931,386,Monday,8,Residence,-999,-999.0,Rain
10931,386,Monday,14,Shop & Service,-999,-999.0,Clouds
10931,386,Tuesday,8,Professional & Other Places,-999,-999.0,Clouds
10931,386,Tuesday,9,Food,1,6.1,Clouds
10931,386,Tuesday,9,Shop & Service,-999,7.2,Clouds
10931,386,Tuesday,10,Shop & Service,-999,6.4,Clouds
10931,386,Wednesday,12,College & University,-999,-999.0,Clouds
10931,386,Wednesday,17,Shop & Service,-999,7.4,Clear
10931,386,Wednesday,17,Residence,-999,-999.0,Clear
10931,386,Friday,12,Food,1,-999.0,Clouds
10931,386,Friday,12,Professional & Other Places,-999,-999.0,Clouds
10931,386,Saturday,20,Shop & Service,-999,7.4,Clouds
10931,386,Sunday,10,Professional & Other Places,-999,-999.0,Clear
10931,386,Sunday,13,Outdoors & Recreation,-999,-999.0,Clear
10931,386,Sunday,14,Residence,-999,-999.0,Clear
10931,386,Sunday,18,Shop & Service,-999,7.1,Clear
10933,386,Monday,8,Professional & Other Places,-999,-999.0,Clouds
10933,386,Wednesday,11,Professional & Other Places,-999,-999.0,Clouds
10933,386,Wednesday,15,Outdoors & Recreation,-999,9.1,Clouds
10933,386,Thursday,8,Professional & Other Places,-999,-999.0,Clear
10933,386,Thursday,13,College & University,-999,-999.0,Clear
10933,386,Thursday,20,Shop & Service,-999,4.5,Clear
10933,386,Thursday,20,Shop & Service,-999,7.2,Clear
10933,386,Friday,8,Professional & Other Places,-999,-999.0,Clear
10933,386,Friday,11,Food,1,7.8,Clear
10933,386,Saturday,13,Outdoors & Recreation,-999,6.5,Clouds
10933,386,Saturday,14,Shop & Service,-999,4.5,Clouds
10933,386,Sunday,10,Professional & Other Places,-999,-999.0,Clear
10933,386,Sunday,18,Shop & Service,-999,4.5,Clouds
10941,386,Tuesday,7,Professional & Other Places,-999,-999.0,Clear
10941,386,Tuesday,8,College & University,-999,-999.0,Clear
10941,386,Wednesday,6,Professional & Other Places,-999,-999.0,Clear
10941,386,Wednesday,6,Food,1,-999.0,Clear
10941,386,Wednesday,8,College & University,-999,-999.0,Clear
10941,386,Thursday,15,Professional & Other Places,-999,-999.0,Clouds
10941,386,Thursday,15,Professional & Other Places,-999,-999.0,Clouds
10941,386,Friday,8,Professional & Other Places,-999,-999.0,Rain
10941,386,Friday,8,Shop & Service,-999,7.4,Rain
10941,386,Friday,12,Shop & Service,-999,5.7,Rain
10941,386,Friday,12,Shop & Service,-999,6.5,Rain
10941,386,Friday,13,Shop & Service,-999,8.3,Rain
10941,386,Friday,14,Shop & Service,-999,4.5,Clouds
10942,386,Monday,16,Shop & Service,-999,5.6,Clear
10942,386,Monday,18,Shop & Service,-999,5.4,Clear
10942,386,Monday,18,Professional & Other Places,-999,-999.0,Clear
10942,386,Monday,18,Food,1,6.5,Clear
10942,386,Tuesday,8,College & University,-999,-999.0,Clear
10942,386,Tuesday,15,Professional & Other Places,-999,-999.0,Unknown
10942,386,Wednesday,7,Food,1,6.5,Clouds
10942,386,Thursday,6,Food,1,7.3,Clouds
10942,386,Thursday,6,Shop & Service,-999,5.4,Clouds
10942,386,Thursday,7,Professional & Other Places,-999,-999.0,Clouds
10942,386,Thursday,8,College & University,-999,-999.0,Clouds
10942,386,Thursday,15,Professional & Other Places,-999,-999.0,Clouds
10942,386,Thursday,15,Shop & Service,-999,-999.0,Clouds
10942,386,Friday,6,Shop & Service,-999,-999.0,Clouds
10942,386,Friday,8,Professional & Other Places,-999,-999.0,Clouds
10942,386,Friday,8,Professional & Other Places,-999,-999.0,Clouds
10942,386,Friday,14,Professional & Other Places,-999,-999.0,Clouds
10942,386,Friday,15,Professional & Other Places,-999,-999.0,Clouds
10942,386,Saturday,14,Outdoors & Recreation,-999,7.1,Clouds
10942,386,Saturday,14,Food,1,4.9,Clouds
10942,386,Saturday,19,Professional & Other Places,-999,-999.0,Clouds
10944,386,Monday,5,Food,1,7.0,Clouds
10944,386,Monday,5,Professional & Other Places,-999,-999.0,Clouds
10944,386,Monday,6,Residence,-999,-999.0,Clouds
10944,386,Monday,18,Food,1,6.5,Clear
10944,386,Monday,20,Shop & Service,-999,7.1,Clouds
10944,386,Tuesday,7,Professional & Other Places,-999,-999.0,Clear
10944,386,Tuesday,8,Professional & Other Places,-999,-999.0,Clear
10944,386,Tuesday,13,Shop & Service,-999,6.6,Clear
10944,386,Tuesday,14,Professional & Other Places,-999,-999.0,Clear
10944,386,Tuesday,17,Shop & Service,-999,6.4,Clear
10944,386,Wednesday,6,Professional & Other Places,-999,-999.0,Clouds
10944,386,Wednesday,7,Professional & Other Places,-999,-999.0,Clouds
10944,386,Wednesday,13,Residence,-999,-999.0,Rain
10947,386,Monday,8,Professional & Other Places,-999,-999.0,Clear
10947,386,Monday,8,Shop & Service,-999,7.4,Clear
10947,386,Monday,14,Food,2,9.0,Clear
10947,386,Tuesday,8,Professional & Other Places,-999,-999.0,Clouds
10947,386,Tuesday,10,Shop & Service,-999,4.5,Rain
10947,386,Tuesday,15,Shop & Service,-999,6.5,Clouds
10947,386,Wednesday,15,Professional & Other Places,-999,-999.0,Clouds
10947,386,Wednesday,18,Food,2,5.4,Clear
10947,386,Wednesday,22,Professional & Other Places,-999,-999.0,Clear
10947,386,Wednesday,23,Residence,-999,-999.0,Clear
10947,386,Friday,10,Professional & Other Places,-999,-999.0,Clouds
10947,386,Friday,11,Residence,-999,-999.0,Clouds
10947,386,Sunday,12,Food,2,7.3,Fog
10947,386,Sunday,14,Shop & Service,-999,6.7,Fog
10947,386,Sunday,15,Residence,-999,-999.0,Fog
10949,386,Monday,9,Professional & Other Places,-999,-999.0,Clouds
10949,386,Monday,9,Shop & Service,-999,6.3,Clouds
10949,386,Monday,9,Food,1,8.0,Clouds
10949,386,Monday,13,Shop & Service,-999,7.4,Clouds
10949,386,Monday,20,Professional & Other Places,-999,-999.0,Clouds
10949,386,Thursday,6,Food,1,7.0,Clear
10949,386,Thursday,7,Professional & Other Places,-999,-999.0,Clear
10949,386,Thursday,7,Residence,-999,-999.0,Clear
10949,386,Thursday,13,Professional & Other Places,-999,-999.0,Clear
10949,386,Thursday,13,Shop & Service,-999,7.4,Clear
10949,386,Thursday,13,Residence,-999,-999.0,Clear
10949,386,Friday,8,Professional & Other Places,-999,-999.0,Clear
10949,386,Friday,8,Residence,-999,-999.0,Clear
10949,386,Friday,15,Food,1,6.0,Clear
10949,386,Friday,15,Food,1,7.3,Clear
10949,386,Saturday,12,Food,1,6.5,Clear
10949,386,Saturday,22,Residence,-999,-999.0,Clouds
10949,386,Sunday,11,Shop & Service,-999,4.5,Clouds
10949,386,Sunday,11,Food,1,7.3,Clouds
10949,386,Sunday,20,Shop & Service,-999,6.7,Clouds
10950,386,Monday,14,Professional & Other Places,-999,-999.0,Clouds
10950,386,Tuesday,14,Residence,-999,-999.0,Clouds
10950,386,Tuesday,15,Professional & Other Places,-999,-999.0,Clear
10950,386,Tuesday,19,Residence,-999,-999.0,Clouds
10950,386,Tuesday,20,Food,1,7.0,Clouds
10950,386,Tuesday,20,Professional & Other Places,-999,-999.0,Clouds
10950,386,Tuesday,20,Shop & Service,-999,5.8,Clouds
10950,386,Wednesday,8,Professional & Other Places,-999,-999.0,Clouds
10950,386,Wednesday,10,Residence,-999,-999.0,Clouds
10950,386,Wednesday,23,Residence,-999,-999.0,Clear
10950,386,Thursday,18,Professional & Other Places,-999,-999.0,Clouds
10950,386,Friday,12,Professional & Other Places,-999,-999.0,Clouds
10950,386,Friday,16,Food,4,5.7,Clouds
10950,386,Friday,21,Shop & Service,-999,7.1,Clouds
10950,386,Saturday,11,Food,1,-999.0,Clouds
10950,386,Saturday,11,Food,1,-999.0,Clouds
10950,386,Saturday,13,Residence,-999,-999.0,Clouds
10952,386,Monday,21,Food,4,5.7,Clouds
10952,386,Monday,21,Residence,-999,-999.0,Clouds
10952,386,Wednesday,15,Professional & Other Places,-999,-999.0,Clear
10952,386,Thursday,8,Professional & Other Places,-999,-999.0,Clear
10952,386,Thursday,15,Food,2,6.4,Clear
10952,386,Thursday,16,Shop & Service,-999,4.5,Clear
10952,386,Friday,8,Professional & Other Places,-999,-999.0,Clouds
10952,386,Friday,8,Shop & Service,-999,7.4,Clouds
10952,386,Friday,23,Shop & Service,-999,6.4,Clear
10952,386,Friday,23,Residence,-999,-999.0,Clear
10952,386,Sunday,11,Food,1,7.3,Fog
10952,386,Sunday,12,Food,4,5.7,Fog
10952,386,Sunday,21,Residence,-999,-999.0,Clouds
11031,390,Tuesday,14,Professional & Other Places,-999,-999.0,Clear
11031,390,Wednesday,10,Professional & Other Places,-999,-999.0,Clear
11031,390,Wednesday,12,Outdoors & Recreation,-999,8.0,Clear
11031,390,Wednesday,14,Professional & Other Places,-999,-999.0,Clear
11031,390,Wednesday,19,Residence,-999,-999.0,Clear
11031,390,Thursday,7,Professional & Other Places,-999,-999.0,Clear
11031,390,Friday,11,Professional & Other Places,-999,-999.0,Clear
11031,390,Saturday,13,Arts & Entertainment,-999,9.3,Clear
11031,390,Saturday,13,Professional & Other Places,-999,7.1,Clear
11031,390,Saturday,16,Nightlife Spot,3,7.7,Clear
11031,390,Saturday,19,Nightlife Spot,2,7.9,Clouds
11031,390,Saturday,21,Arts & Entertainment,-999,9.5,Clouds
11031,390,Saturday,21,Event,-999,-999.0,Clouds
11031,390,Sunday,14,Food,3,8.3,Clear
11031,390,Sunday,15,Nightlife Spot,2,7.4,Clear
11032,390,Monday,8,Professional & Other Places,-999,-999.0,Clear
11032,390,Monday,13,Nightlife Spot,2,7.2,Clear
11032,390,Monday,15,Professional & Other Places,-999,-999.0,Clouds
11032,390,Monday,17,Residence,-999,-999.0,Clouds
11032,390,Tuesday,8,Professional & Other Places,-999,-999.0,Clouds
11032,390,Tuesday,21,Residence,-999,-999.0,Clear
11032,390,Wednesday,14,Shop & Service,-999,-999.0,Clouds
11032,390,Thursday,9,Residence,-999,-999.0,Clouds
11032,390,Thursday,13,Professional & Other Places,-999,-999.0,Clouds
11032,390,Thursday,17,Shop & Service,-999,7.0,Clouds
11032,390,Friday,4,Residence,-999,-999.0,Clear
11032,390,Friday,5,Travel & Transport,-999,5.6,Clear
11032,390,Friday,5,Travel & Transport,-999,-999.0,Clear
11032,390,Friday,6,Food,1,5.1,Clear
11032,390,Friday,6,Travel & Transport,-999,-999.0,Clear
11033,390,Tuesday,22,Travel & Transport,-999,5.6,Clear
11033,390,Wednesday,10,Shop & Service,-999,-999.0,Clear
11033,390,Wednesday,14,Food,2,8.7,Clouds
11033,390,Wednesday,14,Shop & Service,-999,6.8,Clouds
11033,390,Wednesday,15,Professional & Other Places,-999,-999.0,Clouds
11033,390,Thursday,15,Shop & Service,-999,-999.0,Clear
11033,390,Thursday,16,Food,1,8.9,Clear
11033,390,Thursday,17,Food,1,5.0,Clear
11033,390,Saturday,20,Food,2,9.6,Clear
11033,390,Saturday,22,Nightlife Spot,2,8.9,Clouds
11033,390,Sunday,18,Residence,-999,-999.0,Rain
11034,390,Monday,7,Professional & Other Places,-999,-999.0,Clouds
11034,390,Monday,18,Residence,-999,-999.0,Clouds
11034,390,Tuesday,8,Professional & Other Places,-999,-999.0,Clear
11034,390,Tuesday,13,Shop & Service,-999,5.7,Clouds
11034,390,Tuesday,13,Food,1,9.1,Clouds
11034,390,Tuesday,14,Professional & Other Places,-999,-999.0,Clouds
11034,390,Tuesday,19,Residence,-999,-999.0,Clouds
11034,390,Wednesday,8,Professional & Other Places,-999,-999.0,Clear
11034,390,Wednesday,16,Residence,-999,-999.0,Clouds
11034,390,Wednesday,18,Arts & Entertainment,-999,-999.0,Clouds
11034,390,Wednesday,18,Arts & Entertainment,-999,8.2,Clouds
11034,390,Wednesday,18,Arts & Entertainment,-999,9.3,Clouds
11034,390,Thursday,8,Professional & Other Places,-999,-999.0,Clear
11034,390,Friday,8,Professional & Other Places,-999,-999.0,Clouds
11034,390,Friday,17,College & University,-999,-999.0,Clear
11034,390,Saturday,12,College & University,-999,-999.0,Clear
11034,390,Saturday,15,Nightlife Spot,2,7.4,Clear
11034,390,Saturday,18,Residence,-999,-999.0,Clear
11034,390,Saturday,21,Food,2,9.1,Clear
11034,390,Sunday,12,Food,1,8.9,Clear
11035,390,Tuesday,18,Nightlife Spot,2,-999.0,Clouds
11035,390,Wednesday,7,Professional & Other Places,-999,-999.0,Clouds
11035,390,Thursday,8,Professional & Other Places,-999,-999.0,Clouds
11035,390,Thursday,10,Food,2,9.0,Clouds
11035,390,Thursday,13,Outdoors & Recreation,-999,9.7,Clouds
11035,390,Thursday,17,Residence,-999,-999.0,Fog
11035,390,Friday,7,Professional & Other Places,-999,-999.0,Clouds
11035,390,Friday,12,Food,2,8.2,Clouds
11035,390,Friday,17,College & University,-999,-999.0,Clear
11035,390,Friday,22,Professional & Other Places,-999,-999.0,Clear
11035,390,Friday,23,Nightlife Spot,2,-999.0,Clear
11035,390,Saturday,0,Arts & Entertainment,-999,8.7,Clouds
11035,390,Saturday,13,College & University,-999,-999.0,Clouds
11035,390,Saturday,16,Arts & Entertainment,-999,6.2,Fog
11035,390,Sunday,15,Outdoors & Recreation,-999,-999.0,Clear
11035,390,Sunday,18,Residence,-999,-999.0,Clear
11039,390,Monday,20,Residence,-999,-999.0,Clear
11039,390,Tuesday,9,Professional & Other Places,-999,-999.0,Clear
11039,390,Tuesday,18,Professional & Other Places,-999,-999.0,Clear
11039,390,Tuesday,18,Professional & Other Places,-999,-999.0,Clear
11039,390,Tuesday,21,Residence,-999,-999.0,Rain
11039,390,Thursday,17,Shop & Service,-999,-999.0,Clouds
11039,390,Friday,9,Professional & Other Places,-999,-999.0,Clear
11039,390,Friday,13,Outdoors & Recreation,-999,-999.0,Clouds
11039,390,Saturday,19,Nightlife Spot,1,7.5,Clear
11039,390,Sunday,22,Residence,-999,-999.0,Clear
11040,390,Monday,9,Professional & Other Places,-999,-999.0,Rain
11040,390,Monday,9,Professional & Other Places,-999,-999.0,Rain
11040,390,Tuesday,8,Professional & Other Places,-999,-999.0,Clouds
11040,390,Wednesday,7,Professional & Other Places,-999,-999.0,Clouds
11040,390,Thursday,8,Professional & Other Places,-999,-999.0,Clear
11040,390,Friday,7,Professional & Other Places,-999,-999.0,Clear
11040,390,Friday,7,Food,-999,5.3,Clear
11040,390,Friday,17,Nightlife Spot,2,7.9,Clouds
11040,390,Saturday,0,Nightlife Spot,2,8.9,Clear
11040,390,Saturday,8,Shop & Service,-999,-999.0,Clouds
11040,390,Saturday,10,Food,2,7.0,Clouds
11040,390,Saturday,13,Professional & Other Places,-999,-999.0,Clouds
11047,390,Tuesday,14,Shop & Service,-999,8.8,Clouds
11047,390,Tuesday,16,Professional & Other Places,-999,-999.0,Clear
11047,390,Thursday,18,Residence,-999,-999.0,Clouds
11047,390,Friday,23,Residence,-999,-999.0,Clear
11047,390,Saturday,8,Shop & Service,-999,-999.0,Clouds
11047,390,Saturday,10,Residence,-999,-999.0,Clouds
11047,390,Saturday,11,Shop & Service,-999,6.7,Fog
11047,390,Saturday,12,Food,2,7.6,Fog
11047,390,Saturday,14,Shop & Service,-999,6.0,Rain
11047,390,Sunday,13,Food,3,8.3,Clouds
11047,390,Sunday,15,Travel & Transport,-999,8.4,Clouds
11047,390,Sunday,19,Food,1,8.4,Clear
11047,390,Sunday,20,Residence,-999,-999.0,Clouds
11049,390,Monday,8,Professional & Other Places,-999,-999.0,Clear
11049,390,Monday,8,Professional & Other Places,-999,-999.0,Clear
11049,390,Thursday,8,Professional & Other Places,-999,-999.0,Clear
11049,390,Thursday,8,Professional & Other Places,-999,-999.0,Clear
11049,390,Thursday,13,Nightlife Spot,2,7.8,Clouds
11049,390,Thursday,18,Residence,-999,-999.0,Clear
11049,390,Friday,8,Professional & Other Places,-999,-999.0,Clouds
11049,390,Friday,8,Professional & Other Places,-999,-999.0,Clouds
11049,390,Friday,17,Food,3,-999.0,Clouds
11049,390,Saturday,17,Nightlife Spot,2,7.8,Clear
11049,390,Saturday,20,Arts & Entertainment,-999,9.1,Clear
11049,390,Saturday,23,Nightlife Spot,2,8.4,Clear
11060,390,Tuesday,7,Professional & Other Places,-999,-999.0,Clear
11060,390,Tuesday,7,Professional & Other Places,-999,-999.0,Clear
11060,390,Tuesday,13,Professional & Other Places,-999,-999.0,Clear
11060,390,Tuesday,16,Shop & Service,-999,-999.0,Clear
11060,390,Tuesday,20,Professional & Other Places,-999,-999.0,Clear
11060,390,Tuesday,22,Residence,-999,-999.0,Clear
11060,390,Wednesday,8,Professional & Other Places,-999,-999.0,Clear
11060,390,Wednesday,15,Arts & Entertainment,-999,6.2,Clear
11060,390,Thursday,21,Nightlife Spot,2,7.4,Clear
11060,390,Friday,11,Residence,-999,-999.0,Clear
11060,390,Sunday,13,Food,2,-999.0,Clouds
11063,390,Monday,8,Professional & Other Places,-999,-999.0,Clouds
11063,390,Tuesday,10,Professional & Other Places,-999,-999.0,Clouds
11063,390,Tuesday,10,Professional & Other Places,-999,-999.0,Clouds
11063,390,Wednesday,17,Nightlife Spot,2,7.9,Clear
11063,390,Wednesday,22,Food,1,5.8,Clear
11063,390,Thursday,7,Professional & Other Places,-999,-999.0,Clear
11063,390,Thursday,7,Food,1,6.0,Clear
11063,390,Thursday,13,Food,2,7.9,Clear
11063,390,Friday,9,Professional & Other Places,-999,-999.0,Clear
11063,390,Friday,9,Professional & Other Places,-999,-999.0,Clear
11063,390,Friday,17,Residence,-999,-999.0,Clear
11063,390,Friday,18,Nightlife Spot,2,-999.0,Clear
11063,390,Friday,19,Arts & Entertainment,-999,9.0,Clear
11063,390,Friday,21,Nightlife Spot,3,8.0,Clear
11063,390,Saturday,14,Shop & Service,-999,-999.0,Clear
11064,390,Monday,8,Professional & Other Places,-999,-999.0,Clouds
11064,390,Monday,8,Professional & Other Places,-999,-999.0,Clouds
11064,390,Monday,13,Shop & Service,-999,-999.0,Clouds
11064,390,Tuesday,9,Professional & Other Places,-999,-999.0,Clouds
11064,390,Wednesday,8,Professional & Other Places,-999,-999.0,Clouds
11064,390,Wednesday,18,College & University,-999,-999.0,Clear
11064,390,Wednesday,21,Residence,-999,-999.0,Clear
11064,390,Thursday,17,Professional & Other Places,-999,-999.0,Clouds
11064,390,Thursday,20,College & University,-999,-999.0,Clouds
11064,390,Friday,7,Professional & Other Places,-999,-999.0,Rain
11064,390,Friday,19,Arts & Entertainment,-999,-999.0,Clouds
11064,390,Saturday,12,Shop & Service,-999,6.6,Clouds
11064,390,Saturday,13,Event,-999,-999.0,Clouds
11070,390,Monday,8,Professional & Other Places,-999,-999.0,Clouds
11070,390,Tuesday,6,Outdoors & Recreation,-999,6.8,Clouds
11070,390,Tuesday,8,Professional & Other Places,-999,-999.0,Fog
11070,390,Tuesday,9,Professional & Other Places,-999,-999.0,Fog
11070,390,Wednesday,8,Professional & Other Places,-999,-999.0,Fog
11070,390,Wednesday,12,Outdoors & Recreation,-999,6.8,Fog
11070,390,Thursday,8,Professional & Other Places,-999,-999.0,Clouds
11070,390,Thursday,12,Outdoors & Recreation,-999,6.8,Clouds
11070,390,Thursday,17,College & University,-999,-999.0,Clouds
11070,390,Thursday,21,Residence,-999,-999.0,Clouds
11070,390,Friday,7,Professional & Other Places,-999,-999.0,Clouds
11070,390,Friday,8,Professional & Other Places,-999,-999.0,Clouds
11070,390,Friday,14,Professional & Other Places,-999,-999.0,Clouds
11071,390,Monday,9,Professional & Other Places,-999,-999.0,Clear
11071,390,Monday,12,Outdoors & Recreation,-999,6.8,Clouds
11071,390,Monday,13,Professional & Other Places,-999,-999.0,Clouds
11071,390,Monday,13,Professional & Other Places,-999,-999.0,Clouds
11071,390,Monday,18,College & University,-999,-999.0,Clear
11071,390,Wednesday,13,Outdoors & Recreation,-999,6.8,Clouds
11071,390,Wednesday,14,Professional & Other Places,-999,-999.0,Clouds
11071,390,Thursday,8,Professional & Other Places,-999,-999.0,Clear
11071,390,Thursday,22,Residence,-999,-999.0,Clouds
11071,390,Friday,7,Professional & Other Places,-999,-999.0,Snow
11203,396,Tuesday,19,Outdoors & Recreation,-999,-999.0,Clouds
11203,396,Tuesday,19,Outdoors & Recreation,-999,7.0,Clouds
11203,396,Tuesday,19,Outdoors & Recreation,-999,8.8,Clouds
11203,396,Wednesday,19,Residence,-999,-999.0,Clouds
11203,396,Thursday,6,Outdoors & Recreation,-999,7.0,Clear
11203,396,Thursday,6,Outdoors & Recreation,-999,8.8,Clear
11203,396,Thursday,8,Food,1,5.9,Clear
11203,396,Thursday,8,Professional & Other Places,-999,-999.0,Clear
11203,396,Friday,7,Outdoors & Recreation,-999,7.0,Clear
11203,396,Friday,7,Outdoors & Recreation,-999,8.8,Clear
11203,396,Friday,8,Travel & Transport,-999,-999.0,Clear
11203,396,Friday,9,Food,1,5.9,Clear
11203,396,Friday,21,Food,2,6.7,Clear
11203,396,Saturday,8,Outdoors & Recreation,-999,7.0,Clear
11203,396,Saturday,8,Outdoors & Recreation,-999,8.8,Clear
11203,396,Saturday,17,Outdoors & Recreation,-999,9.4,Clear
11203,396,Saturday,19,Residence,-999,-999.0,Clear
11203,396,Sunday,9,Outdoors & Recreation,-999,8.8,Clouds
11204,396,Monday,6,Outdoors & Recreation,-999,8.8,Clear
11204,396,Monday,6,Outdoors & Recreation,-999,7.0,Clear
11204,396,Monday,8,Food,1,5.9,Clear
11204,396,Monday,8,Professional & Other Places,-999,-999.0,Clear
11204,396,Tuesday,6,Outdoors & Recreation,-999,7.0,Clear
11204,396,Tuesday,6,Outdoors & Recreation,-999,8.8,Clear
11204,396,Tuesday,8,Travel & Transport,-999,-999.0,Clear
11204,396,Tuesday,8,Food,1,5.9,Clear
11204,396,Tuesday,8,Professional & Other Places,-999,-999.0,Clear
11204,396,Wednesday,8,Food,1,5.9,Clear
11204,396,Wednesday,9,Travel & Transport,-999,-999.0,Clear
11204,396,Wednesday,9,Professional & Other Places,-999,-999.0,Clear
11204,396,Wednesday,11,Arts & Entertainment,-999,8.6,Clear
11204,396,Wednesday,20,Outdoors & Recreation,-999,7.0,Clouds
11204,396,Wednesday,20,Outdoors & Recreation,-999,8.8,Clouds
11204,396,Thursday,6,Outdoors & Recreation,-999,7.0,Clouds
11204,396,Thursday,6,Outdoors & Recreation,-999,8.8,Clouds
11204,396,Thursday,8,Food,1,5.9,Clouds
11204,396,Thursday,9,Professional & Other Places,-999,-999.0,Clear
11204,396,Friday,6,Outdoors & Recreation,-999,7.0,Clear
11204,396,Friday,6,Outdoors & Recreation,-999,8.8,Clear
11204,396,Friday,8,Food,1,5.9,Clear
11204,396,Friday,9,Professional & Other Places,-999,-999.0,Clear
11204,396,Friday,20,Food,2,6.7,Clouds
11204,396,Saturday,7,Outdoors & Recreation,-999,8.8,Clouds
11204,396,Saturday,7,Outdoors & Recreation,-999,7.0,Clouds
11204,396,Saturday,9,Food,1,7.7,Clouds
11204,396,Saturday,9,Shop & Service,-999,5.8,Clouds
11204,396,Saturday,15,Outdoors & Recreation,-999,9.0,Clear
11204,396,Saturday,15,Outdoors & Recreation,-999,9.5,Clear
11204,396,Sunday,7,Outdoors & Recreation,-999,7.0,Clouds
11204,396,Sunday,7,Outdoors & Recreation,-999,8.8,Clouds
11204,396,Sunday,12,Shop & Service,-999,6.1,Rain
11205,396,Monday,8,Outdoors & Recreation,-999,7.0,Clouds
11205,396,Monday,8,Outdoors & Recreation,-999,8.8,Clouds
11205,396,Monday,9,Food,1,5.9,Clouds
11205,396,Monday,9,Professional & Other Places,-999,-999.0,Clouds
11205,396,Monday,15,Travel & Transport,-999,-999.0,Clouds
11205,396,Monday,15,Travel & Transport,-999,-999.0,Clouds
11205,396,Tuesday,6,Outdoors & Recreation,-999,7.0,Clouds
11205,396,Tuesday,6,Outdoors & Recreation,-999,8.8,Clouds
11205,396,Tuesday,8,Travel & Transport,-999,-999.0,Clear
11205,396,Tuesday,8,Food,1,5.9,Clear
11205,396,Tuesday,17,Arts & Entertainment,-999,8.6,Clouds
11205,396,Tuesday,17,College & University,-999,-999.0,Clouds
11205,396,Wednesday,6,Outdoors & Recreation,-999,7.0,Clear
11205,396,Wednesday,6,Outdoors & Recreation,-999,8.8,Clear
11205,396,Wednesday,8,Travel & Transport,-999,-999.0,Clouds
11205,396,Wednesday,8,Travel & Transport,-999,-999.0,Clouds
11205,396,Wednesday,8,Food,1,5.9,Clouds
11205,396,Wednesday,9,Professional & Other Places,-999,-999.0,Clouds
11205,396,Wednesday,13,Food,2,6.6,Clouds
11205,396,Thursday,6,Outdoors & Recreation,-999,7.0,Clouds
11205,396,Thursday,6,Outdoors & Recreation,-999,8.8,Clouds
11205,396,Thursday,9,Professional & Other Places,-999,-999.0,Clouds
11205,396,Thursday,11,Arts & Entertainment,-999,8.6,Clouds
11205,396,Friday,6,Outdoors & Recreation,-999,7.0,Clear
11205,396,Friday,6,Outdoors & Recreation,-999,8.8,Clear
