tid,label,lat,lon,day,hour,poi,category,price,rating,weather
16522,593,40.83664807467439,-74.1143238598014,Wednesday,13,37794,Travel & Transport,-999,-999.0,Clouds
16522,593,40.76430758425929,-73.9888215065002,Wednesday,14,22335,Nightlife Spot,2,7.4,Clouds
16522,593,40.76430758425929,-73.9888215065002,Wednesday,20,22335,Nightlife Spot,2,7.4,Clouds
16522,593,40.765099810204894,-73.98860138976491,Thursday,5,13514,Food,2,7.0,Clouds
16522,593,40.764112558978894,-73.9887571334839,Thursday,5,29796,Food,2,6.6,Clouds
16522,593,40.7584484926261,-73.9927965372849,Thursday,5,35666,Food,1,-999.0,Clouds
16522,593,40.7572212983984,-73.9915466308594,Thursday,5,35349,Travel & Transport,-999,5.5,Clouds
16522,593,40.8365465611871,-74.1141288636974,Friday,9,12001,Food,1,6.4,Clear
16522,593,40.83664807467439,-74.1143238598014,Friday,19,37794,Travel & Transport,-999,-999.0,Clouds
16522,593,40.910667297995,-74.03597079516709,Friday,21,349,Nightlife Spot,2,7.4,Clouds
16522,593,40.8383853364099,-74.11812337576458,Saturday,2,14394,Residence,-999,-999.0,Clouds
16522,593,40.84274539270611,-74.1011783748029,Saturday,14,37442,Shop & Service,-999,6.4,Clouds
16522,593,40.8285859590815,-74.1402697563171,Saturday,15,17303,Arts & Entertainment,-999,7.4,Clear
16522,593,40.8383853364099,-74.11812337576458,Sunday,18,14394,Residence,-999,-999.0,Rain
16522,593,40.761170858250395,-74.011287689209,Sunday,18,7347,Travel & Transport,-999,5.3,Rain
16522,593,40.7628290609801,-73.9931179127917,Sunday,20,12529,Food,3,8.3,Rain
16523,593,40.8563719553445,-74.048615948333,Monday,14,27973,Food,1,6.1,Clouds
16523,593,40.8426761198682,-74.0538194941243,Monday,17,12612,Professional & Other Places,-999,-999.0,Clouds
16523,593,40.84274539270611,-74.1011783748029,Monday,18,37442,Shop & Service,-999,6.4,Clouds
16523,593,40.8383853364099,-74.11812337576458,Monday,18,14394,Residence,-999,-999.0,Clouds
16523,593,40.8365465611871,-74.1141288636974,Tuesday,8,12001,Food,1,6.4,Clear
16523,593,40.8365113125216,-74.1139740137057,Tuesday,13,5245,Food,2,7.6,Clouds
16523,593,40.8383853364099,-74.11812337576458,Tuesday,14,14394,Residence,-999,-999.0,Clouds
16523,593,40.8607561744114,-74.04938472814,Tuesday,14,8864,Professional & Other Places,-999,-999.0,Clouds
16523,593,40.8426761198682,-74.0538194941243,Tuesday,18,12612,Professional & Other Places,-999,-999.0,Clouds
16523,593,40.842681,-74.10592,Tuesday,18,20406,Shop & Service,-999,6.2,Clouds
16523,593,40.83664807467439,-74.1143238598014,Tuesday,19,37794,Travel & Transport,-999,-999.0,Clouds
16523,593,40.84274539270611,-74.1011783748029,Wednesday,18,37442,Shop & Service,-999,6.4,Clouds
16523,593,40.8383853364099,-74.11812337576458,Wednesday,19,14394,Residence,-999,-999.0,Clear
16523,593,40.83664807467439,-74.1143238598014,Wednesday,19,37794,Travel & Transport,-999,-999.0,Clear
16523,593,40.761170858250395,-74.011287689209,Wednesday,20,7347,Travel & Transport,-999,5.3,Clear
16523,593,40.7572212983984,-73.9915466308594,Wednesday,20,35349,Travel & Transport,-999,5.5,Clear
16523,593,40.76430758425929,-73.9888215065002,Wednesday,20,22335,Nightlife Spot,2,7.4,Clear
16523,593,40.764460985910794,-73.98863008465591,Thursday,4,13514,Food,2,7.0,Clear
16523,593,40.764217,-73.988321,Thursday,5,29350,Food,2,9.1,Clear
16523,593,40.7584484926261,-73.9927965372849,Thursday,5,35666,Food,1,-999.0,Clear
16523,593,40.8365465611871,-74.1141288636974,Friday,8,12001,Food,1,6.4,Clouds
16523,593,40.8426761198682,-74.0538194941243,Friday,17,12612,Professional & Other Places,-999,-999.0,Clear
16523,593,40.8383853364099,-74.11812337576458,Friday,19,14394,Residence,-999,-999.0,Clear
16523,593,40.83664807467439,-74.1143238598014,Friday,19,37794,Travel & Transport,-999,-999.0,Clear
16523,593,40.910667297995,-74.03597079516709,Friday,21,349,Nightlife Spot,2,7.4,Clear
16523,593,40.83664807467439,-74.1143238598014,Saturday,3,37794,Travel & Transport,-999,-999.0,Clear
16523,593,40.8383853364099,-74.11812337576458,Saturday,3,14394,Residence,-999,-999.0,Clear
16523,593,40.83664807467439,-74.1143238598014,Saturday,19,37794,Travel & Transport,-999,-999.0,Clear
16523,593,40.761170858250395,-74.011287689209,Saturday,20,7347,Travel & Transport,-999,5.3,Clear
16523,593,40.7572212983984,-73.9915466308594,Saturday,20,35349,Travel & Transport,-999,5.5,Clear
16523,593,40.76430758425929,-73.9888215065002,Saturday,21,22335,Nightlife Spot,2,7.4,Clear
16523,593,40.7572212983984,-73.9915466308594,Sunday,5,35349,Travel & Transport,-999,5.5,Clear
16525,593,40.8365465611871,-74.1141288636974,Tuesday,9,12001,Food,1,6.4,Clouds
16525,593,40.8368475386754,-74.1143812115581,Tuesday,20,37794,Travel & Transport,-999,-999.0,Rain
16525,593,40.761170858250395,-74.011287689209,Tuesday,20,7347,Travel & Transport,-999,5.3,Rain
16525,593,40.7572212983984,-73.9915466308594,Tuesday,20,35349,Travel & Transport,-999,5.5,Rain
16525,593,40.76430758425929,-73.9888215065002,Tuesday,21,22335,Nightlife Spot,2,7.4,Clouds
16525,593,40.7572212983984,-73.9915466308594,Wednesday,5,35349,Travel & Transport,-999,5.5,Clouds
16525,593,40.8368475386754,-74.1143812115581,Wednesday,5,37794,Travel & Transport,-999,-999.0,Clouds
16525,593,40.8522992527764,-74.0750796857045,Thursday,18,7655,Shop & Service,-999,8.3,Clouds
16525,593,40.842546333333296,-74.1005022833333,Thursday,19,38135,Shop & Service,-999,7.8,Clear
16525,593,40.842375,-74.1040211833333,Thursday,19,38074,Food,2,-999.0,Clouds
16525,593,40.827479245050895,-74.1038453996966,Thursday,22,32324,Food,3,-999.0,Clear
16525,593,40.9124461037135,-74.0347486917838,Friday,20,28934,Food,1,5.2,Clear
16525,593,40.910667297995,-74.03597079516709,Friday,21,349,Nightlife Spot,2,7.4,Clear
16525,593,40.910667297995,-74.03597079516709,Friday,23,349,Nightlife Spot,2,7.4,Clear
16525,593,40.8313956277865,-74.08931682534529,Saturday,15,14016,Food,1,6.2,Clear
16525,593,40.8383853364099,-74.11812337576458,Saturday,17,14394,Residence,-999,-999.0,Clear
16525,593,40.761170858250395,-74.011287689209,Sunday,10,7347,Travel & Transport,-999,5.3,Clear
16525,593,40.73267113649921,-74.00322948833201,Sunday,10,23846,Food,3,8.2,Clear
16525,593,40.8383853364099,-74.11812337576458,Sunday,20,14394,Residence,-999,-999.0,Clear
16525,593,40.8368475386754,-74.115310307573,Sunday,20,37794,Travel & Transport,-999,-999.0,Clear
16525,593,40.761170858250395,-74.011287689209,Sunday,20,7347,Travel & Transport,-999,5.3,Clear
16525,593,40.7572212983984,-73.9915466308594,Sunday,20,35349,Travel & Transport,-999,5.5,Clear
16525,593,40.76430758425929,-73.9888215065002,Sunday,21,22335,Nightlife Spot,2,7.4,Clear
16526,593,40.7572212983984,-73.9915466308594,Monday,5,35349,Travel & Transport,-999,5.5,Clouds
16526,593,40.761170858250395,-74.011287689209,Monday,5,7347,Travel & Transport,-999,5.3,Clouds
16526,593,40.84274539270611,-74.1011783748029,Monday,18,37442,Shop & Service,-999,6.4,Clouds
16526,593,40.8410752046619,-74.10152250917379,Monday,18,7063,Shop & Service,-999,6.3,Clouds
16526,593,40.829028016666705,-74.102545,Monday,19,17094,Food,2,-999.0,Rain
16526,593,40.8365465611871,-74.1141288636974,Tuesday,9,12001,Food,1,6.4,Clouds
16526,593,40.761170858250395,-74.011287689209,Tuesday,20,7347,Travel & Transport,-999,5.3,Clouds
16526,593,40.7572212983984,-73.9915466308594,Tuesday,20,35349,Travel & Transport,-999,5.5,Clouds
16526,593,40.76430758425929,-73.9888215065002,Tuesday,21,22335,Nightlife Spot,2,7.4,Clouds
16526,593,40.8383853364099,-74.11812337576458,Wednesday,18,14394,Residence,-999,-999.0,Clear
16526,593,40.761170858250395,-74.011287689209,Friday,20,7347,Travel & Transport,-999,5.3,Clear
16526,593,40.7572212983984,-73.9915466308594,Friday,20,35349,Travel & Transport,-999,5.5,Clear
16526,593,40.7572212983984,-73.9915466308594,Saturday,4,35349,Travel & Transport,-999,5.5,Clear
16526,593,40.761170858250395,-74.011287689209,Saturday,4,7347,Travel & Transport,-999,5.3,Clear
16526,593,40.84274539270611,-74.1011783748029,Saturday,14,37442,Shop & Service,-999,6.4,Clear
16526,593,40.837829668783606,-74.1167383535821,Saturday,16,20514,Shop & Service,-999,6.6,Clear
16527,593,40.8366376283942,-74.114312389448,Monday,6,37794,Travel & Transport,-999,-999.0,Clouds
16527,593,40.8365465611871,-74.1141288636974,Monday,6,12001,Food,1,6.4,Clouds
16527,593,40.8383853364099,-74.11812337576458,Monday,14,14394,Residence,-999,-999.0,Clouds
16527,593,40.8383853364099,-74.11812337576458,Tuesday,9,14394,Residence,-999,-999.0,Clouds
16527,593,40.829028016666705,-74.102545,Wednesday,19,17094,Food,2,-999.0,Clear
16527,593,40.8383853364099,-74.11812337576458,Wednesday,20,14394,Residence,-999,-999.0,Clear
16527,593,40.761170858250395,-74.011287689209,Friday,5,7347,Travel & Transport,-999,5.3,Clouds
16527,593,40.8366376283942,-74.114312389448,Friday,20,37794,Travel & Transport,-999,-999.0,Clouds
16527,593,40.761170858250395,-74.011287689209,Friday,20,7347,Travel & Transport,-999,5.3,Clouds
16527,593,40.7572212983984,-73.9915466308594,Friday,20,35349,Travel & Transport,-999,5.5,Clear
16527,593,40.738719891082,-73.9953847425851,Friday,22,17082,Nightlife Spot,3,-999.0,Clouds
16527,593,40.7572212983984,-73.9915466308594,Saturday,4,35349,Travel & Transport,-999,5.5,Clear
16527,593,40.761170858250395,-74.011287689209,Saturday,4,7347,Travel & Transport,-999,5.3,Clear
16527,593,40.8366376283942,-74.114312389448,Saturday,20,37794,Travel & Transport,-999,-999.0,Clouds
16527,593,40.910667297995,-74.03597079516709,Saturday,22,349,Nightlife Spot,2,7.4,Clear
16527,593,40.8383853364099,-74.11812337576458,Sunday,20,14394,Residence,-999,-999.0,Clouds
16527,593,40.8366376283942,-74.114312389448,Sunday,20,37794,Travel & Transport,-999,-999.0,Clouds
16527,593,40.761170858250395,-74.011287689209,Sunday,21,7347,Travel & Transport,-999,5.3,Clouds
16527,593,40.76430758425929,-73.9888215065002,Sunday,23,22335,Nightlife Spot,2,7.4,Clouds
16528,593,40.7572212983984,-73.9915466308594,Monday,5,35349,Travel & Transport,-999,5.5,Clear
16528,593,40.8366376283942,-74.114312389448,Monday,6,37794,Travel & Transport,-999,-999.0,Clear
16528,593,40.8587161614893,-74.04902902443729,Tuesday,13,27973,Food,1,6.1,Clear
16528,593,40.7907359912371,-74.0521041182835,Tuesday,17,31700,Food,2,7.6,Clear
16528,593,40.8410752046619,-74.10152250917379,Tuesday,17,7063,Shop & Service,-999,6.3,Clear
16528,593,40.84274539270611,-74.1011783748029,Tuesday,17,37442,Shop & Service,-999,6.4,Clear
16528,593,40.8383853364099,-74.11812337576458,Tuesday,20,14394,Residence,-999,-999.0,Clouds
16528,593,40.8366376283942,-74.114312389448,Tuesday,20,37794,Travel & Transport,-999,-999.0,Clouds
16528,593,40.761170858250395,-74.011287689209,Tuesday,20,7347,Travel & Transport,-999,5.3,Clouds
16528,593,40.7572212983984,-73.9915466308594,Tuesday,20,35349,Travel & Transport,-999,5.5,Clouds
16528,593,40.76430758425929,-73.9888215065002,Tuesday,20,22335,Nightlife Spot,2,7.4,Clouds
16528,593,40.761170858250395,-74.011287689209,Wednesday,4,7347,Travel & Transport,-999,5.3,Clouds
16528,593,40.8383853364099,-74.11812337576458,Thursday,16,14394,Residence,-999,-999.0,Clouds
16528,593,40.8366376283942,-74.114312389448,Thursday,16,37794,Travel & Transport,-999,-999.0,Clouds
16528,593,40.761170858250395,-74.011287689209,Thursday,17,7347,Travel & Transport,-999,5.3,Clear
16528,593,40.761170858250395,-74.011287689209,Friday,4,7347,Travel & Transport,-999,5.3,Clear
16528,593,40.8366376283942,-74.114312389448,Saturday,19,37794,Travel & Transport,-999,-999.0,Clear
16528,593,40.82883,-74.102195,Saturday,20,7298,Shop & Service,-999,6.7,Clear
16528,593,40.88214078989179,-74.0422647901029,Saturday,21,34767,Travel & Transport,-999,6.3,Clear
16528,593,40.8366376283942,-74.114312389448,Sunday,18,37794,Travel & Transport,-999,-999.0,Clouds
16528,593,40.761170858250395,-74.011287689209,Sunday,19,7347,Travel & Transport,-999,5.3,Clouds
16528,593,40.7572212983984,-73.9915466308594,Sunday,19,35349,Travel & Transport,-999,5.5,Clouds
16529,593,40.7651459875656,-73.9886415626111,Monday,5,13514,Food,2,7.0,Clouds
16529,593,40.7572212983984,-73.9915466308594,Monday,5,35349,Travel & Transport,-999,5.5,Clouds
16529,593,40.761170858250395,-74.011287689209,Monday,5,7347,Travel & Transport,-999,5.3,Clouds
16529,593,40.761170858250395,-74.011287689209,Wednesday,4,7347,Travel & Transport,-999,5.3,Clear
16529,593,40.8383853364099,-74.11812337576458,Wednesday,13,14394,Residence,-999,-999.0,Clear
16529,593,40.8365465611871,-74.1141288636974,Thursday,13,12001,Food,1,6.4,Clouds
16529,593,40.8366376283942,-74.114312389448,Thursday,15,37794,Travel & Transport,-999,-999.0,Clouds
16529,593,40.761170858250395,-74.011287689209,Thursday,15,7347,Travel & Transport,-999,5.3,Clouds
16529,593,40.764007406771604,-73.98678786395,Thursday,17,12095,Food,2,-999.0,Clouds
16529,593,40.8425262895422,-74.10055941424841,Friday,15,15438,Food,1,7.1,Clouds
16529,593,40.910667297995,-74.03597079516709,Friday,21,349,Nightlife Spot,2,7.4,Clouds
16529,593,40.842681,-74.10592,Saturday,14,20406,Shop & Service,-999,6.2,Clouds
16529,593,40.8285859590815,-74.1402697563171,Sunday,15,17303,Arts & Entertainment,-999,7.4,Clouds
16529,593,40.8383853364099,-74.11812337576458,Sunday,19,14394,Residence,-999,-999.0,Clouds
16533,593,40.7584484926261,-73.9927965372849,Monday,5,35666,Food,1,-999.0,Clear
16533,593,40.757890996529206,-73.99334172755859,Monday,5,7689,Shop & Service,-999,6.5,Clear
16533,593,40.7572212983984,-73.9915466308594,Monday,5,35349,Travel & Transport,-999,5.5,Clear
16533,593,40.8425262895422,-74.10055941424841,Monday,13,15438,Food,1,7.1,Clouds
16533,593,40.84274539270611,-74.1011783748029,Monday,13,37442,Shop & Service,-999,6.4,Clouds
16533,593,40.8387653718282,-74.15544033050541,Monday,21,35597,Food,2,9.0,Clear
16533,593,40.856234,-73.967735,Tuesday,13,4897,Shop & Service,-999,-999.0,Clouds
16533,593,40.8428196080607,-74.05373343884979,Tuesday,14,38235,Professional & Other Places,-999,-999.0,Clouds
16533,593,40.8366376283942,-74.114312389448,Tuesday,20,37794,Travel & Transport,-999,-999.0,Clear
16533,593,40.7577667132394,-73.99453540190349,Tuesday,20,13089,Travel & Transport,-999,5.6,Clear
16533,593,40.76430758425929,-73.9888215065002,Tuesday,20,22335,Nightlife Spot,2,7.4,Clear
16533,593,40.761170858250395,-74.011287689209,Wednesday,13,7347,Travel & Transport,-999,5.3,Clear
16533,593,40.761170858250395,-74.011287689209,Wednesday,15,7347,Travel & Transport,-999,5.3,Clear
16533,593,40.8300196720123,-74.1378423419181,Thursday,12,13204,Food,1,8.5,Clear
16533,593,40.8383853364099,-74.11812337576458,Thursday,15,14394,Residence,-999,-999.0,Clear
16533,593,40.8366376283942,-74.114312389448,Thursday,15,37794,Travel & Transport,-999,-999.0,Clear
16533,593,40.761170858250395,-74.011287689209,Thursday,16,7347,Travel & Transport,-999,5.3,Clear
16533,593,40.763283231977404,-73.988997378882,Thursday,17,2147,Food,1,-999.0,Clear
16533,593,40.764007406771604,-73.98678786395,Thursday,17,12095,Food,2,-999.0,Clear
16533,593,40.761170858250395,-74.011287689209,Friday,2,7347,Travel & Transport,-999,5.3,Clear
16533,593,40.8383853364099,-74.11812337576458,Friday,15,14394,Residence,-999,-999.0,Clear
16533,593,40.7572212983984,-73.9915466308594,Friday,15,35349,Travel & Transport,-999,5.5,Clear
16533,593,40.764007406771604,-73.98678786395,Friday,17,12095,Food,2,-999.0,Clear
16533,593,40.76430758425929,-73.9888215065002,Saturday,1,22335,Nightlife Spot,2,7.4,Clouds
16533,593,40.7572212983984,-73.9915466308594,Saturday,2,35349,Travel & Transport,-999,5.5,Clouds
16533,593,40.8366376283942,-74.114312389448,Saturday,2,37794,Travel & Transport,-999,-999.0,Clear
16533,593,40.8383853364099,-74.11812337576458,Saturday,2,14394,Residence,-999,-999.0,Clear
16533,593,40.84274539270611,-74.1011783748029,Saturday,16,37442,Shop & Service,-999,6.4,Clear
16533,593,40.88214078989179,-74.0422647901029,Saturday,20,34767,Travel & Transport,-999,6.3,Clear
16533,593,40.8366376283942,-74.114312389448,Sunday,3,37794,Travel & Transport,-999,-999.0,Clouds
16533,593,40.8383853364099,-74.11812337576458,Sunday,4,14394,Residence,-999,-999.0,Clouds
16533,593,40.8383853364099,-74.11812337576458,Sunday,20,14394,Residence,-999,-999.0,Clouds
16533,593,40.8366376283942,-74.114312389448,Sunday,20,37794,Travel & Transport,-999,-999.0,Clouds
16533,593,40.761170858250395,-74.011287689209,Sunday,20,7347,Travel & Transport,-999,5.3,Clouds
16533,593,40.7572212983984,-73.9915466308594,Sunday,20,35349,Travel & Transport,-999,5.5,Clouds
16533,593,40.76430758425929,-73.9888215065002,Sunday,20,22335,Nightlife Spot,2,7.4,Clouds
16539,593,40.8522992527764,-74.0750796857045,Tuesday,17,7655,Shop & Service,-999,8.3,Clouds
16539,593,40.8383853364099,-74.11812337576458,Thursday,15,14394,Residence,-999,-999.0,Clouds
16539,593,40.8366376283942,-74.114312389448,Thursday,15,37794,Travel & Transport,-999,-999.0,Clouds
16539,593,40.77047035,-74.02818314,Thursday,16,6798,Professional & Other Places,-999,-999.0,Clouds
16539,593,40.761170858250395,-74.011287689209,Thursday,16,7347,Travel & Transport,-999,5.3,Clouds
16539,593,40.764007406771604,-73.98678786395,Thursday,18,12095,Food,2,-999.0,Clear
16539,593,40.8587161614893,-74.04902902443729,Friday,16,27973,Food,1,6.1,Clear
16539,593,40.8383853364099,-74.11812337576458,Friday,20,14394,Residence,-999,-999.0,Clouds
16539,593,40.8366376283942,-74.114312389448,Friday,20,37794,Travel & Transport,-999,-999.0,Clouds
16539,593,40.761170858250395,-74.011287689209,Friday,20,7347,Travel & Transport,-999,5.3,Clouds
16539,593,40.7572212983984,-73.9915466308594,Friday,20,35349,Travel & Transport,-999,5.5,Clouds
16539,593,40.76430758425929,-73.9888215065002,Friday,21,22335,Nightlife Spot,2,7.4,Clear
16539,593,40.8366376283942,-74.114312389448,Saturday,18,37794,Travel & Transport,-999,-999.0,Clouds
16539,593,40.761170858250395,-74.011287689209,Saturday,18,7347,Travel & Transport,-999,5.3,Clouds
16539,593,40.764007406771604,-73.98678786395,Saturday,20,12095,Food,2,-999.0,Clear
16539,593,40.8383853364099,-74.11812337576458,Sunday,19,14394,Residence,-999,-999.0,Clouds
16539,593,40.8366376283942,-74.114312389448,Sunday,19,37794,Travel & Transport,-999,-999.0,Clouds
16539,593,40.761170858250395,-74.011287689209,Sunday,20,7347,Travel & Transport,-999,5.3,Clouds
16539,593,40.76430758425929,-73.9888215065002,Sunday,21,22335,Nightlife Spot,2,7.4,Clouds
16573,595,40.626891680623004,-74.0758311490144,Wednesday,16,1207,Shop & Service,-999,6.1,Clear
16573,595,40.5655535703346,-74.111232574169,Wednesday,18,28281,Shop & Service,-999,5.3,Clear
16573,595,40.644405542049704,-74.07295703887941,Friday,5,14754,Travel & Transport,-999,-999.0,Clear
16573,595,40.592454977154,-74.16285436034941,Friday,6,37882,Shop & Service,-999,8.1,Clear
16573,595,40.62689263449371,-74.0764653682709,Friday,11,14276,Outdoors & Recreation,-999,8.0,Clear
16573,595,40.6432744977374,-74.07443147449341,Friday,14,5880,Travel & Transport,-999,4.9,Clear
16573,595,40.644405542049704,-74.07295703887941,Saturday,15,14754,Travel & Transport,-999,-999.0,Clear
16573,595,40.592250764501294,-74.16298623508041,Saturday,18,30117,Food,1,7.0,Clear
16573,595,40.6320784368644,-74.1313164172315,Saturday,21,11253,Travel & Transport,-999,-999.0,Clear
16573,595,40.63497602828271,-74.1122821258375,Sunday,14,35499,Travel & Transport,-999,-999.0,Clear
16573,595,40.592454977154,-74.16285436034941,Sunday,14,37882,Shop & Service,-999,8.1,Clear
16576,595,40.62689263449371,-74.0764653682709,Tuesday,9,14276,Outdoors & Recreation,-999,8.0,Clear
16576,595,40.6275270738535,-74.07595161232041,Tuesday,9,4355,Travel & Transport,-999,-999.0,Clear
16576,595,40.644405542049704,-74.07295703887941,Tuesday,9,14754,Travel & Transport,-999,-999.0,Clear
16576,595,40.5924480805243,-74.16294036561929,Tuesday,10,30117,Food,1,7.0,Clear
16576,595,40.644405542049704,-74.07295703887941,Thursday,18,14754,Travel & Transport,-999,-999.0,Clouds
16576,595,40.6316722984046,-74.0753173828125,Friday,21,28234,Travel & Transport,-999,-999.0,Clear
16576,595,40.625067120888,-74.07837233484679,Friday,21,5756,Residence,-999,-999.0,Clear
16576,595,40.644405542049704,-74.07295703887941,Saturday,15,14754,Travel & Transport,-999,-999.0,Clouds
16576,595,40.5924480805243,-74.16294036561929,Saturday,15,30117,Food,1,7.0,Clouds
16576,595,40.644405542049704,-74.07295703887941,Saturday,21,14754,Travel & Transport,-999,-999.0,Rain
16576,595,40.62689263449371,-74.0764653682709,Saturday,22,14276,Outdoors & Recreation,-999,8.0,Clouds
16576,595,40.626891680623004,-74.0758311490144,Sunday,14,1207,Shop & Service,-999,6.1,Clouds
16576,595,40.628309012536604,-74.0763646287861,Sunday,14,16057,Shop & Service,-999,-999.0,Clouds
16576,595,40.629299163818395,-74.0766067504883,Sunday,18,31801,Shop & Service,-999,-999.0,Clear
16576,595,40.625067120888,-74.07837233484679,Sunday,19,5756,Residence,-999,-999.0,Clouds
16577,595,40.62689263449371,-74.0764653682709,Monday,5,14276,Outdoors & Recreation,-999,8.0,Clouds
16577,595,40.637237,-74.076079,Monday,5,14186,Travel & Transport,-999,-999.0,Clouds
16577,595,40.644405542049704,-74.07295703887941,Monday,5,14754,Travel & Transport,-999,-999.0,Clouds
16577,595,40.592454977154,-74.16285436034941,Monday,6,37882,Shop & Service,-999,8.1,Clouds
16577,595,40.6407943455469,-74.0950469418587,Sunday,14,4133,Travel & Transport,-999,4.9,Clouds
16577,595,40.592454977154,-74.16285436034941,Sunday,17,37882,Shop & Service,-999,8.1,Clouds
16577,595,40.5924480805243,-74.16294036561929,Sunday,17,30117,Food,1,7.0,Clouds
16577,595,40.626891680623004,-74.0758311490144,Sunday,21,1207,Shop & Service,-999,6.1,Rain
16577,595,40.62689263449371,-74.0764653682709,Sunday,21,14276,Outdoors & Recreation,-999,8.0,Rain
16577,595,40.639472578487,-74.0757795218598,Sunday,21,6109,Arts & Entertainment,-999,6.3,Clouds
16579,595,40.62689263449371,-74.0764653682709,Monday,14,14276,Outdoors & Recreation,-999,8.0,Clouds
16579,595,40.6316722984046,-74.0753173828125,Monday,14,28234,Travel & Transport,-999,-999.0,Clouds
16579,595,40.6120511824254,-74.15759649596109,Monday,21,10484,Food,1,7.8,Clear
16579,595,40.644405542049704,-74.07295703887941,Monday,22,14754,Travel & Transport,-999,-999.0,Clear
16579,595,40.62689263449371,-74.0764653682709,Monday,23,14276,Outdoors & Recreation,-999,8.0,Clear
16579,595,40.62689263449371,-74.0764653682709,Tuesday,14,14276,Outdoors & Recreation,-999,8.0,Clouds
16579,595,40.644405542049704,-74.07295703887941,Tuesday,15,14754,Travel & Transport,-999,-999.0,Clouds
16579,595,40.62689263449371,-74.0764653682709,Thursday,17,14276,Outdoors & Recreation,-999,8.0,Clouds
16579,595,40.6275270738535,-74.07595161232041,Thursday,17,4355,Travel & Transport,-999,-999.0,Clear
16579,595,40.644405542049704,-74.07295703887941,Thursday,17,14754,Travel & Transport,-999,-999.0,Clear
16579,595,40.6460960948817,-74.0782174554249,Thursday,17,7751,Travel & Transport,-999,-999.0,Clear
16579,595,40.592454977154,-74.16285436034941,Thursday,18,37882,Shop & Service,-999,8.1,Clear
16579,595,40.6383857727051,-74.1074523925781,Thursday,21,4505,Travel & Transport,-999,-999.0,Clear
16579,595,40.643293344977295,-74.07226310578321,Friday,10,34614,Food,1,-999.0,Clear
16579,595,40.6432971678661,-74.0743798469562,Friday,10,36410,Travel & Transport,-999,4.9,Clear
16579,595,40.592454977154,-74.16285436034941,Friday,11,37882,Shop & Service,-999,8.1,Clear
16579,595,40.5924480805243,-74.16294036561929,Friday,13,30117,Food,1,7.0,Clear
16579,595,40.644405542049704,-74.07295703887941,Friday,18,14754,Travel & Transport,-999,-999.0,Clouds
16579,595,40.625067120888,-74.07837233484679,Friday,19,5756,Residence,-999,-999.0,Rain
16579,595,40.6091197284696,-74.0656832738746,Saturday,14,31568,Travel & Transport,-999,-999.0,Clouds
16579,595,40.644405542049704,-74.07295703887941,Saturday,15,14754,Travel & Transport,-999,-999.0,Clouds
16579,595,40.6432971678661,-74.0743798469562,Saturday,15,36410,Travel & Transport,-999,4.9,Clouds
16579,595,40.592454977154,-74.16285436034941,Saturday,15,37882,Shop & Service,-999,8.1,Clouds
16579,595,40.5924480805243,-74.16294036561929,Saturday,18,30117,Food,1,7.0,Clouds
16579,595,40.590809383340705,-74.1650331482545,Saturday,21,21980,Travel & Transport,-999,-999.0,Clear
16579,595,40.6372657806203,-74.076315164566,Saturday,22,26501,Outdoors & Recreation,-999,6.7,Clear
16579,595,40.6432141474217,-74.074523256747,Sunday,13,37255,Travel & Transport,-999,4.9,Clear
16579,595,40.592454977154,-74.16285436034941,Sunday,14,37882,Shop & Service,-999,8.1,Clear
16579,595,40.5924480805243,-74.16294036561929,Sunday,17,30117,Food,1,7.0,Clear
16579,595,40.644405542049704,-74.07295703887941,Sunday,20,14754,Travel & Transport,-999,-999.0,Clouds
16579,595,40.628991695194394,-74.0799211220755,Sunday,21,35559,Travel & Transport,-999,-999.0,Clouds
16579,595,40.625067120888,-74.07837233484679,Sunday,21,5756,Residence,-999,-999.0,Clouds
16582,595,40.644405542049704,-74.07295703887941,Friday,15,14754,Travel & Transport,-999,-999.0,Clear
16582,595,40.591637219753,-74.1639150892307,Friday,20,16960,Shop & Service,-999,6.3,Clear
16582,595,40.644405542049704,-74.07295703887941,Friday,21,14754,Travel & Transport,-999,-999.0,Clear
16582,595,40.6316722984046,-74.0753173828125,Friday,21,28234,Travel & Transport,-999,-999.0,Clear
16582,595,40.626891680623004,-74.0758311490144,Friday,21,1207,Shop & Service,-999,6.1,Clear
16582,595,40.62689263449371,-74.0764653682709,Friday,21,14276,Outdoors & Recreation,-999,8.0,Clear
16582,595,40.625067120888,-74.07837233484679,Friday,21,5756,Residence,-999,-999.0,Clear
16582,595,40.6372657806203,-74.076315164566,Friday,23,26501,Outdoors & Recreation,-999,6.7,Clear
16582,595,40.62689263449371,-74.0764653682709,Saturday,14,14276,Outdoors & Recreation,-999,8.0,Clouds
16582,595,40.627043,-74.076174,Saturday,14,9305,Travel & Transport,-999,-999.0,Clouds
16582,595,40.6432971678661,-74.0743798469562,Saturday,15,36410,Travel & Transport,-999,4.9,Clouds
16582,595,40.5924480805243,-74.16294036561929,Saturday,18,30117,Food,1,7.0,Clear
16582,595,40.6372657806203,-74.076315164566,Saturday,21,26501,Outdoors & Recreation,-999,6.7,Clear
16582,595,40.62689263449371,-74.0764653682709,Saturday,22,14276,Outdoors & Recreation,-999,8.0,Clear
16583,595,40.6266338915189,-74.0761925387018,Monday,12,19778,Shop & Service,-999,-999.0,Clear
